2017-12-06 00:00:14,000001f6ceab,67.436600
2017-12-06 00:05:16,000001f6ceab,67.775000
2017-12-06 00:10:14,000001f6ceab,67.775000
2017-12-06 00:15:14,000001f6ceab,67.661600
2017-12-06 00:20:14,000001f6ceab,67.661600
2017-12-06 00:25:14,000001f6ceab,67.436600
2017-12-06 00:30:15,000001f6ceab,67.436600
2017-12-06 00:35:14,000001f6ceab,67.436600
2017-12-06 00:40:14,000001f6ceab,67.325000
2017-12-06 00:45:14,000001f6ceab,67.211600
2017-12-06 00:50:15,000001f6ceab,67.211600
2017-12-06 00:55:15,000001f6ceab,67.100000
2017-12-06 01:00:14,000001f6ceab,67.100000
2017-12-06 01:05:14,000001f6ceab,67.325000
2017-12-06 01:10:14,000001f6ceab,67.436600
2017-12-06 01:15:14,000001f6ceab,67.775000
2017-12-06 01:20:14,000001f6ceab,68.000000
2017-12-06 01:25:14,000001f6ceab,68.450000
2017-12-06 01:30:14,000001f6ceab,68.786600
2017-12-06 01:35:15,000001f6ceab,68.900000
2017-12-06 01:40:14,000001f6ceab,69.236600
2017-12-06 01:45:14,000001f6ceab,69.575000
2017-12-06 01:50:14,000001f6ceab,69.575000
2017-12-06 01:55:15,000001f6ceab,69.575000
2017-12-06 02:00:14,000001f6ceab,69.686600
2017-12-06 02:05:14,000001f6ceab,69.686600
2017-12-06 02:10:14,000001f6ceab,69.686600
2017-12-06 02:15:15,000001f6ceab,69.800000
2017-12-06 02:20:14,000001f6ceab,69.800000
2017-12-06 02:25:14,000001f6ceab,69.911600
2017-12-06 02:30:14,000001f6ceab,69.800000
2017-12-06 02:35:15,000001f6ceab,69.800000
2017-12-06 02:40:14,000001f6ceab,70.025000
2017-12-06 02:45:14,000001f6ceab,69.800000
2017-12-06 02:50:14,000001f6ceab,69.800000
2017-12-06 02:55:14,000001f6ceab,69.800000
2017-12-06 03:00:15,000001f6ceab,69.800000
2017-12-06 03:05:14,000001f6ceab,69.800000
2017-12-06 03:10:14,000001f6ceab,69.575000
2017-12-06 03:15:19,000001f6ceab,69.686600
2017-12-06 03:20:14,000001f6ceab,69.686600
2017-12-06 03:25:15,000001f6ceab,69.461600
2017-12-06 03:30:14,000001f6ceab,69.236600
2017-12-06 03:35:14,000001f6ceab,69.236600
2017-12-06 03:40:14,000001f6ceab,69.236600
2017-12-06 03:45:15,000001f6ceab,69.011600
2017-12-06 03:50:14,000001f6ceab,69.011600
2017-12-06 03:55:14,000001f6ceab,69.236600
2017-12-06 04:00:14,000001f6ceab,71.150000
2017-12-06 04:05:14,000001f6ceab,73.061600
2017-12-06 04:10:14,000001f6ceab,73.736600
2017-12-06 04:15:14,000001f6ceab,74.075000
2017-12-06 04:20:14,000001f6ceab,74.300000
2017-12-06 04:25:14,000001f6ceab,74.525000
2017-12-06 04:30:14,000001f6ceab,74.750000
2017-12-06 04:35:15,000001f6ceab,74.861600
2017-12-06 04:40:14,000001f6ceab,74.861600
2017-12-06 04:45:14,000001f6ceab,74.975000
2017-12-06 04:50:14,000001f6ceab,75.086600
2017-12-06 04:55:14,000001f6ceab,75.200000
2017-12-06 05:00:14,000001f6ceab,75.200000
2017-12-06 05:05:14,000001f6ceab,75.200000
2017-12-06 05:10:14,000001f6ceab,75.200000
