2017-11-25 00:00:02,da:19:de:5b:2f:2b,-87.000000
2017-11-25 00:00:03,55:80:1a:e3:47:a9,-102.000000
2017-11-25 00:00:03,08:66:98:e5:ba:22,-102.000000
2017-11-25 00:00:05,21:5d:18:f0:91:d5,-99.000000
2017-11-25 00:00:19,5b:e1:a7:fc:2a:2d,-96.000000
2017-11-25 00:00:21,e0:f3:fd:59:ea:c1,-65.000000
2017-11-25 00:01:04,5b:e1:a7:fc:2a:2d,-105.000000
2017-11-25 00:01:07,21:5d:18:f0:91:d5,-103.000000
2017-11-25 00:01:07,08:66:98:e5:ba:22,-100.000000
2017-11-25 00:01:07,da:19:de:5b:2f:2b,-87.000000
2017-11-25 00:01:12,55:80:1a:e3:47:a9,-99.000000
2017-11-25 00:02:02,21:5d:18:f0:91:d5,-103.000000
2017-11-25 00:02:03,08:66:98:e5:ba:22,-104.000000
2017-11-25 00:02:03,da:19:de:5b:2f:2b,-87.000000
2017-11-25 00:02:04,55:80:1a:e3:47:a9,-101.000000
2017-11-25 00:02:11,5b:e1:a7:fc:2a:2d,-103.000000
2017-11-25 00:02:11,e0:f3:fd:59:ea:c1,-69.000000
2017-11-25 00:03:03,21:5d:18:f0:91:d5,-100.000000
2017-11-25 00:03:03,da:19:de:5b:2f:2b,-86.000000
2017-11-25 00:03:08,55:80:1a:e3:47:a9,-103.000000
2017-11-25 00:03:11,08:66:98:e5:ba:22,-100.000000
2017-11-25 00:03:12,5b:e1:a7:fc:2a:2d,-101.000000
2017-11-25 00:04:01,da:19:de:5b:2f:2b,-87.000000
2017-11-25 00:04:01,08:66:98:e5:ba:22,-101.000000
2017-11-25 00:04:03,5b:e1:a7:fc:2a:2d,-104.000000
2017-11-25 00:04:09,21:5d:18:f0:91:d5,-102.000000
2017-11-25 00:04:09,e0:f3:fd:59:ea:c1,-65.000000
2017-11-25 00:04:11,55:80:1a:e3:47:a9,-100.000000
2017-11-25 00:05:02,55:80:1a:e3:47:a9,-98.000000
2017-11-25 00:05:03,08:66:98:e5:ba:22,-103.000000
2017-11-25 00:05:06,21:5d:18:f0:91:d5,-101.000000
2017-11-25 00:05:06,da:19:de:5b:2f:2b,-86.000000
2017-11-25 00:05:12,5b:e1:a7:fc:2a:2d,-106.000000
2017-11-25 00:06:01,55:80:1a:e3:47:a9,-103.000000
2017-11-25 00:06:02,21:5d:18:f0:91:d5,-104.000000
2017-11-25 00:06:02,5b:e1:a7:fc:2a:2d,-108.000000
2017-11-25 00:06:03,08:66:98:e5:ba:22,-101.000000
2017-11-25 00:06:03,da:19:de:5b:2f:2b,-87.000000
2017-11-25 00:06:33,e0:f3:fd:59:ea:c1,-69.000000
2017-11-25 00:07:02,08:66:98:e5:ba:22,-100.000000
2017-11-25 00:07:03,da:19:de:5b:2f:2b,-87.000000
2017-11-25 00:07:04,21:5d:18:f0:91:d5,-100.000000
2017-11-25 00:07:12,5b:e1:a7:fc:2a:2d,-101.000000
2017-11-25 00:08:02,08:66:98:e5:ba:22,-102.000000
2017-11-25 00:08:04,5b:e1:a7:fc:2a:2d,-100.000000
2017-11-25 00:08:04,da:19:de:5b:2f:2b,-87.000000
2017-11-25 00:08:07,21:5d:18:f0:91:d5,-101.000000
